,ProductID,ProductWeight,Fat_Content,PackingVisibility,ProductCategory,MRP,Outlet-ID,Outlet_started_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
2733,74,398,1,1343,14,1238,8,2,3.0,0,1,676
2734,1208,322,1,5243,10,5043,8,2,3.0,0,1,2958
2735,1325,320,1,3628,9,4534,7,5,1.61,1,1,1975
2736,161,167,1,5397,15,3693,8,2,3.0,0,1,2082
2737,169,97,1,2176,13,3093,8,2,3.0,0,1,2153
2738,1019,377,1,3981,10,3359,1,1,1.0,2,1,1476
2739,752,218,1,6550,10,4441,7,5,1.61,1,1,2785
2740,1230,362,1,2219,6,5657,9,4,2.0,0,1,2058
2741,863,356,2,6020,6,4793,9,4,2.0,0,1,2035
2742,1515,0,0,728,8,2069,5,0,2.0,2,3,1845
2743,975,6,1,5692,1,2469,6,6,3.0,1,1,1905
2744,1278,343,1,1427,9,4733,9,4,2.0,0,1,2926
2745,1135,94,1,1818,0,1592,3,8,2.0,2,2,1043
2746,1185,8,2,6928,0,657,1,1,1.0,2,1,602
2747,1244,216,2,0,3,1366,1,1,1.0,2,1,258
2748,585,236,1,2696,13,1666,6,6,3.0,1,1,1362
2749,1306,294,1,1085,9,5596,8,2,3.0,0,1,2172
2750,1215,0,2,1505,0,2979,5,0,2.0,2,3,2822
2751,936,321,2,7696,0,1053,1,1,1.0,2,1,1723
2752,1510,309,1,4466,9,4572,6,6,3.0,1,1,2010
2753,768,0,2,7228,10,2411,4,0,3.0,0,0,553
2754,1007,396,2,1910,3,1284,6,6,3.0,1,1,1681
2755,787,398,0,2867,5,2107,9,4,2.0,0,1,2323
2756,1030,193,2,5341,5,9,1,1,1.0,2,1,628
2757,602,350,1,4995,0,1363,3,8,2.0,2,2,861
2758,322,0,1,1097,6,2145,5,0,2.0,2,3,1416
2759,1518,307,1,2123,9,2316,6,6,3.0,1,1,1261
2760,447,143,1,4026,4,2917,2,7,1.61,1,1,1940
2761,376,209,0,1101,12,2034,6,6,3.0,1,1,2188
2762,1442,319,1,1716,9,3235,6,6,3.0,1,1,2094
2763,1250,338,1,4508,13,4810,3,8,2.0,2,2,2636
2764,987,0,1,1535,3,698,5,0,2.0,2,3,1397
2765,805,307,2,4107,5,4010,0,3,1.61,2,0,161
2766,21,0,1,7018,14,2150,4,0,3.0,0,0,430
2767,540,166,2,2397,12,4381,0,3,1.61,2,0,175
2768,951,365,1,971,6,582,9,4,2.0,0,1,820
2769,457,392,2,1453,6,3091,9,4,2.0,0,1,1414
2770,844,0,2,5442,6,2978,4,0,3.0,0,0,285
2771,796,19,2,3078,10,1848,3,8,2.0,2,2,1338
2772,105,315,1,6435,14,4809,9,4,2.0,0,1,2860
2773,193,310,2,4264,4,1349,8,2,3.0,0,1,1232
2774,1350,352,3,2158,9,2078,7,5,1.61,1,1,1186
2775,744,312,1,7584,6,2730,7,5,1.61,1,1,1092
2776,217,404,2,1207,0,5435,6,6,3.0,1,1,3440
2777,1466,295,1,3764,8,4705,1,1,1.0,2,1,556
2778,1227,328,1,1022,4,2434,7,5,1.61,1,1,1591
2779,1457,317,1,6120,8,5790,8,2,3.0,0,1,1946
2780,582,391,1,6327,5,1969,8,2,3.0,0,1,1655
2781,74,398,1,1350,14,1226,3,8,2.0,2,2,243
2782,921,0,2,6955,6,5721,4,0,3.0,0,0,252
2783,1351,387,1,389,9,2465,7,5,1.61,1,1,1989
2784,744,312,0,7574,6,2738,6,6,3.0,1,1,2430
2785,1053,369,1,3137,13,4425,7,5,1.61,1,1,2067
2786,408,390,1,2970,3,5679,3,8,2.0,2,2,1606
2787,89,71,1,6421,14,3572,6,6,3.0,1,1,1088
2788,286,408,1,7516,3,4308,6,6,3.0,1,1,2519
2789,72,377,1,2840,14,3699,6,6,3.0,1,1,1335
2790,1296,361,1,4766,9,5198,1,1,1.0,2,1,3078
2791,1313,265,1,6862,9,4038,7,5,1.61,1,1,1655
2792,1462,379,1,6328,11,2049,2,7,1.61,1,1,318
2793,263,357,1,6473,5,1073,8,2,3.0,0,1,1459
2794,113,0,2,6951,14,5300,4,0,3.0,0,0,820
2795,1156,379,2,4271,0,3362,0,3,1.61,2,0,300
2796,12,44,1,4958,14,1280,0,3,1.61,2,0,155
2797,46,44,1,3565,14,4431,7,5,1.61,1,1,1234
2798,944,285,1,7606,13,1977,3,8,2.0,2,2,498
2799,1281,403,1,5984,9,4413,6,6,3.0,1,1,2618
2800,419,0,1,7647,6,679,4,0,3.0,0,0,142
2801,299,319,1,0,15,2400,6,6,3.0,1,1,1963
2802,236,415,1,4572,3,5812,1,1,1.0,2,1,2502
2803,1009,403,2,5870,10,3996,3,8,2.0,2,2,3346
2804,1287,101,1,5867,9,4621,6,6,3.0,1,1,1771
2805,542,395,2,4223,0,3737,8,2,3.0,0,1,2341
2806,1345,244,1,2078,8,2957,8,2,3.0,0,1,1659
2807,1321,241,1,3564,9,2924,1,1,1.0,2,1,2096
2808,1172,0,2,7525,6,2899,5,0,2.0,2,3,2300
2809,288,172,1,3768,5,5366,0,3,1.61,2,0,231
2810,566,340,1,6772,5,1291,6,6,3.0,1,1,886
2811,135,349,1,4327,7,379,7,5,1.61,1,1,441
2812,867,340,1,6865,0,1017,1,1,1.0,2,1,574
2813,137,296,1,7712,7,2181,0,3,1.61,2,0,82
2814,372,123,2,3249,3,3370,6,6,3.0,1,1,2215
2815,783,324,0,2331,0,5263,8,2,3.0,0,1,1617
2816,1429,308,1,2047,8,3654,6,6,3.0,1,1,2930
2817,38,392,1,3160,4,284,9,4,2.0,0,1,238
2818,1006,390,1,5696,0,2797,0,3,1.61,2,0,261
2819,27,397,1,1294,4,382,6,6,3.0,1,1,827
2820,1161,350,1,3834,6,5002,2,7,1.61,1,1,1102
2821,760,0,1,2021,3,570,5,0,2.0,2,3,1446
2822,1229,92,1,5759,6,3999,2,7,1.61,1,1,1044
2823,1508,261,0,5935,9,4865,7,5,1.61,1,1,1492
2824,1195,320,1,164,0,973,8,2,3.0,0,1,1113
2825,590,326,1,7513,5,412,3,8,2.0,2,2,176
2826,1091,310,2,2989,6,4762,1,1,1.0,2,1,866
2827,111,0,1,2361,14,238,5,0,2.0,2,3,1159
2828,240,391,2,6094,6,5199,9,4,2.0,0,1,802
2829,728,296,2,3114,6,2285,6,6,3.0,1,1,1483
2830,1517,225,1,851,8,5380,2,7,1.61,1,1,3284
2831,171,348,2,3723,0,2581,2,7,1.61,1,1,1459
2832,605,0,1,0,5,1679,4,0,3.0,0,0,284
2833,509,381,1,6702,5,2337,9,4,2.0,0,1,1663
2834,167,145,0,6286,6,3879,3,8,2.0,2,2,1731
2835,1136,232,1,457,0,1544,7,5,1.61,1,1,1222
2836,818,292,2,3881,1,1251,8,2,3.0,0,1,475
2837,384,383,2,351,6,810,2,7,1.61,1,1,956
2838,433,0,2,5625,5,5232,5,0,2.0,2,3,3250
2839,1558,344,1,5366,9,3587,8,2,3.0,0,1,2912
2840,1067,0,1,6334,3,3352,4,0,3.0,0,0,130
2841,1146,291,2,6826,0,5111,3,8,2.0,2,2,3213
2842,1436,0,1,5631,11,1972,5,0,2.0,2,3,1732
2843,587,336,2,3901,2,5316,2,7,1.61,1,1,2057
2844,1030,193,2,5356,5,80,9,4,2.0,0,1,570
2845,656,315,2,476,5,4114,7,5,1.61,1,1,2384
2846,1333,320,1,5023,9,5544,3,8,2.0,2,2,465
2847,176,361,2,5949,5,1381,1,1,1.0,2,1,1352
2848,1478,312,1,1039,8,2796,9,4,2.0,0,1,815
2849,627,0,2,3940,10,3255,5,0,2.0,2,3,3279
2850,545,162,1,3627,5,703,2,7,1.61,1,1,677
2851,505,184,2,4662,13,1447,1,1,1.0,2,1,441
2852,213,379,1,519,6,3470,1,1,1.0,2,1,2700
2853,532,379,1,4817,12,54,9,4,2.0,0,1,201
2854,1422,154,1,3243,8,1764,8,2,3.0,0,1,1865
2855,1309,187,1,7875,9,18,0,3,1.61,2,0,112
2856,811,403,2,2674,2,3456,8,2,3.0,0,1,940
2857,601,361,1,2779,13,2955,8,2,3.0,0,1,1738
2858,1021,289,1,1983,6,2134,9,4,2.0,0,1,616
2859,1131,392,1,5871,6,5319,7,5,1.61,1,1,1645
2860,723,349,2,1571,0,5040,8,2,3.0,0,1,2963
2861,565,139,1,0,5,5863,1,1,1.0,2,1,3258
2862,1181,399,1,2822,6,2338,9,4,2.0,0,1,1722
2863,881,0,2,0,5,3032,5,0,2.0,2,3,3069
2864,869,0,2,0,4,4704,5,0,2.0,2,3,3214
2865,647,315,2,1472,10,1837,7,5,1.61,1,1,1327
2866,1068,0,2,4427,4,2655,4,0,3.0,0,0,245
2867,892,0,2,0,6,4113,4,0,3.0,0,0,167
2868,38,392,1,3167,4,219,3,8,2.0,2,2,500
2869,961,333,2,3015,6,3428,1,1,1.0,2,1,2081
2870,1083,25,2,37,13,1724,8,2,3.0,0,1,1178
2871,735,383,1,5591,6,4734,1,1,1.0,2,1,550
2872,1551,319,1,5166,8,163,8,2,3.0,0,1,724
2873,1515,341,1,744,8,2083,2,7,1.61,1,1,1343
2874,774,375,1,3856,0,1712,9,4,2.0,0,1,1248
2875,428,302,2,7176,13,3433,0,3,1.61,2,0,442
2876,506,151,2,2592,0,869,9,4,2.0,0,1,788
2877,481,392,1,2610,6,4863,8,2,3.0,0,1,2264
2878,10,224,2,2079,14,2602,2,7,1.61,1,1,1468
2879,1,0,2,4628,14,3627,4,0,3.0,0,0,464
2880,1110,337,2,2497,5,3661,1,1,1.0,2,1,1441
2881,676,105,2,5685,3,5622,3,8,2.0,2,2,2841
2882,86,339,1,7678,14,1195,7,5,1.61,1,1,1376
2883,1088,315,2,6220,4,5063,7,5,1.61,1,1,2237
2884,166,0,2,3326,5,2635,5,0,2.0,2,3,2188
2885,1257,393,1,6016,5,2190,2,7,1.61,1,1,1422
2886,999,390,1,2399,10,756,7,5,1.61,1,1,1011
2887,840,371,2,7051,3,5924,3,8,2.0,2,2,3304
2888,643,322,1,1971,6,1848,2,7,1.61,1,1,1683
2889,184,0,1,5463,4,1674,5,0,2.0,2,3,1397
2890,528,244,2,2757,3,4487,3,8,2.0,2,2,2085
2891,126,285,1,3029,7,4589,6,6,3.0,1,1,3269
2892,1422,154,1,3250,8,1685,9,4,2.0,0,1,1290
2893,983,315,2,5017,13,58,9,4,2.0,0,1,359
2894,375,365,1,0,6,4778,8,2,3.0,0,1,1162
2895,634,0,2,7843,10,3413,4,0,3.0,0,0,447
2896,600,0,1,5965,13,4637,5,0,2.0,2,3,2908
2897,731,401,1,2222,0,325,8,2,3.0,0,1,793
2898,1358,51,1,0,9,3797,1,1,1.0,2,1,1810
2899,1348,389,1,224,9,4843,1,1,1.0,2,1,2008
2900,997,289,2,6130,3,1067,6,6,3.0,1,1,1567
2901,1022,0,1,1702,6,319,5,0,2.0,2,3,686
2902,1268,299,1,1627,9,3861,6,6,3.0,1,1,1927
2903,287,406,1,2425,5,962,6,6,3.0,1,1,557
2904,215,320,2,4363,15,1488,2,7,1.61,1,1,1762
2905,892,328,4,3072,6,4166,3,8,2.0,2,2,2113
2906,1272,311,1,196,8,440,2,7,1.61,1,1,329
2907,1297,266,1,417,9,707,2,7,1.61,1,1,745
2908,735,383,1,5594,6,4658,6,6,3.0,1,1,2539
2909,178,398,1,3655,6,691,1,1,1.0,2,1,802
2910,477,338,1,5579,3,2853,6,6,3.0,1,1,1180
2911,1309,187,1,7698,9,71,2,7,1.61,1,1,157
2912,515,0,2,0,3,1096,4,0,3.0,0,0,383
2913,1201,339,2,1324,6,4658,3,8,2.0,2,2,855
2914,1235,313,2,7156,4,5412,6,6,3.0,1,1,1818
2915,408,390,1,2976,3,5753,2,7,1.61,1,1,3106
2916,675,357,2,3201,13,3791,2,7,1.61,1,1,1908
2917,52,88,1,5388,7,2058,3,8,2.0,2,2,1525
2918,442,362,2,1383,6,1643,3,8,2.0,2,2,1203
2919,1123,273,1,4392,13,4096,3,8,2.0,2,2,917
2920,874,0,2,5219,13,558,5,0,2.0,2,3,690
2921,1361,107,1,1623,9,3948,2,7,1.61,1,1,1636
2922,1466,0,1,3742,8,4801,5,0,2.0,2,3,3389
2923,35,409,1,1053,14,3236,1,1,1.0,2,1,1843
2924,1262,106,2,6118,0,3720,9,4,2.0,0,1,2578
2925,1339,237,1,4675,9,5004,3,8,2.0,2,2,411
2926,733,16,2,4169,10,2631,9,4,2.0,0,1,1395
2927,8,0,2,867,14,476,5,0,2.0,2,3,896
2928,1140,0,1,0,5,1771,5,0,2.0,2,3,2269
2929,480,350,1,3605,10,5475,6,6,3.0,1,1,2879
2930,1079,355,2,3810,10,3190,6,6,3.0,1,1,2070
2931,1532,0,1,603,9,4651,4,0,3.0,0,0,190
2932,368,326,1,2137,6,4708,9,4,2.0,0,1,3182
2933,688,0,1,3711,13,2884,5,0,2.0,2,3,2239
2934,1390,170,0,4934,9,3417,6,6,3.0,1,1,1870
2935,1517,225,1,848,8,5383,3,8,2.0,2,2,2581
2936,703,326,2,7277,6,5672,9,4,2.0,0,1,1066
2937,1052,233,2,2717,6,4536,1,1,1.0,2,1,1755
2938,539,272,1,7677,6,1808,7,5,1.61,1,1,725
2939,1276,397,1,2806,9,1320,6,6,3.0,1,1,1658
2940,1230,362,1,3952,6,5667,0,3,1.61,2,0,478
2941,1475,403,1,317,9,3248,8,2,3.0,0,1,1562
2942,594,297,2,1361,0,3843,6,6,3.0,1,1,2230
2943,998,303,1,7016,4,4541,0,3,1.61,2,0,539
2944,7,369,2,2839,14,240,0,3,1.61,2,0,136
2945,890,0,2,1131,10,4645,4,0,3.0,0,0,190
2946,853,383,1,7423,6,158,9,4,2.0,0,1,730
2947,476,287,2,6021,0,1314,2,7,1.61,1,1,1916
2948,972,0,0,1618,6,1729,5,0,2.0,2,3,2593
2949,962,0,2,6424,6,755,5,0,2.0,2,3,1669
2950,19,0,1,5964,4,5304,4,0,3.0,0,0,642
2951,557,31,2,2051,3,4336,3,8,2.0,2,2,1842
2952,91,324,1,4265,14,3505,2,7,1.61,1,1,1830
2953,763,366,2,5178,6,1792,8,2,3.0,0,1,1259
2954,1050,375,1,538,5,971,1,1,1.0,2,1,674
2955,671,55,2,1858,5,1794,8,2,3.0,0,1,1614
2956,1177,318,1,1866,3,995,2,7,1.61,1,1,1208
2957,1392,205,1,4691,8,292,8,2,3.0,0,1,343
2958,34,238,0,752,14,4721,6,6,3.0,1,1,2365
2959,189,0,0,2691,13,195,5,0,2.0,2,3,1144
2960,1532,339,1,0,9,4734,9,4,2.0,0,1,2539
2961,105,0,1,6415,14,4728,5,0,2.0,2,3,2377
2962,615,0,2,6486,13,5755,4,0,3.0,0,0,705
2963,842,350,2,7400,10,2796,0,3,1.61,2,0,381
2964,229,379,1,1882,4,5746,9,4,2.0,0,1,2212
2965,781,326,1,2141,13,3862,3,8,2.0,2,2,2324
2966,1215,299,2,3059,0,2985,0,3,1.61,2,0,118
2967,451,0,1,0,13,338,5,0,2.0,2,3,1147
2968,426,0,2,4690,6,822,5,0,2.0,2,3,1670
2969,872,321,1,5970,6,2172,1,1,1.0,2,1,1149
2970,1225,198,2,7297,3,560,7,5,1.61,1,1,1021
2971,711,117,4,1739,6,1081,1,1,1.0,2,1,1408
2972,24,293,1,7509,14,5361,2,7,1.61,1,1,2929
2973,1076,229,4,2350,0,3085,9,4,2.0,0,1,776
2974,771,376,1,3631,13,1874,3,8,2.0,2,2,893
2975,704,313,2,177,13,5093,1,1,1.0,2,1,1590
2976,1542,156,1,1963,9,3915,8,2,3.0,0,1,2973
2977,1471,407,1,6522,9,1004,0,3,1.61,2,0,125
2978,1230,362,1,2238,6,5709,2,7,1.61,1,1,1912
2979,1366,306,1,2573,8,239,2,7,1.61,1,1,451
2980,1138,378,1,5505,4,4179,6,6,3.0,1,1,2229
2981,839,375,2,4242,0,1438,6,6,3.0,1,1,1377
2982,791,0,1,1789,13,240,5,0,2.0,2,3,772
2983,735,383,1,5612,6,4645,3,8,2.0,2,2,2976
2984,1020,197,2,7243,5,3380,9,4,2.0,0,1,1063
2985,610,395,2,5319,0,477,9,4,2.0,0,1,237
2986,326,263,1,1528,5,4873,3,8,2.0,2,2,3006
2987,1372,170,1,414,9,5004,2,7,1.61,1,1,2766
2988,537,299,1,4698,5,2480,8,2,3.0,0,1,756
2989,467,320,1,2458,13,2298,1,1,1.0,2,1,1621
2990,307,65,1,7090,13,3373,9,4,2.0,0,1,1044
2991,1114,409,0,96,13,1989,6,6,3.0,1,1,1368
2992,1377,336,1,1984,11,244,8,2,3.0,0,1,593
2993,976,356,2,4956,0,5899,7,5,1.61,1,1,2921
2994,727,313,2,5076,5,3844,2,7,1.61,1,1,2218
2995,930,0,2,3387,5,5779,5,0,2.0,2,3,3125
2996,400,107,2,51,0,2474,2,7,1.61,1,1,1973
2997,1134,121,2,1219,13,4857,7,5,1.61,1,1,1646
2998,59,363,1,888,14,3419,8,2,3.0,0,1,936
2999,485,60,1,2294,3,4029,2,7,1.61,1,1,1668
3000,562,331,1,2615,13,5357,7,5,1.61,1,1,1671
3001,708,81,1,7772,3,4846,0,3,1.61,2,0,399
3002,1055,372,1,3759,1,1241,2,7,1.61,1,1,552
3003,977,232,1,7713,3,3079,9,4,2.0,0,1,1887
3004,688,384,1,3751,13,2918,3,8,2.0,2,2,762
3005,50,0,1,3095,14,995,5,0,2.0,2,3,1988
3006,1013,0,2,5552,13,3194,5,0,2.0,2,3,2490
3007,371,0,2,1390,0,1171,5,0,2.0,2,3,2410
3008,761,324,1,4617,10,551,3,8,2.0,2,2,666
3009,97,0,1,2404,4,5035,5,0,2.0,2,3,3178
3010,654,366,1,4856,3,4842,2,7,1.61,1,1,2927
3011,887,410,4,4211,0,1328,9,4,2.0,0,1,264
3012,1109,73,2,7353,10,4941,0,3,1.61,2,0,763
3013,1470,178,1,3772,8,735,6,6,3.0,1,1,672
3014,335,264,1,7141,5,848,7,5,1.61,1,1,985
3015,1538,281,1,3366,9,1940,8,2,3.0,0,1,1715
3016,357,363,1,6107,3,1790,3,8,2.0,2,2,1473
3017,1476,0,1,7828,8,5106,4,0,3.0,0,0,625
3018,1017,0,2,7218,3,3375,4,0,3.0,0,0,134
3019,1154,320,2,3996,13,784,9,4,2.0,0,1,1011
3020,21,71,1,5143,14,2162,6,6,3.0,1,1,1372
3021,1163,374,2,0,13,1584,1,1,1.0,2,1,2015
3022,148,309,2,4476,5,5747,8,2,3.0,0,1,2981
3023,193,0,2,6292,4,1371,4,0,3.0,0,0,338
3024,1473,380,1,804,8,1629,9,4,2.0,0,1,766
3025,332,348,1,7329,0,2920,0,3,1.61,2,0,279
3026,1399,366,1,2356,8,1585,7,5,1.61,1,1,753
3027,53,374,1,2473,14,3604,6,6,3.0,1,1,3229
3028,1044,302,2,870,13,963,0,3,1.61,2,0,124
3029,555,0,1,7633,0,420,4,0,3.0,0,0,111
3030,1154,320,2,3987,13,741,8,2,3.0,0,1,607
3031,1279,78,1,6527,9,5918,7,5,1.61,1,1,1646
3032,862,319,2,6896,6,4426,1,1,1.0,2,1,1862
3033,1189,169,2,0,5,4901,7,5,1.61,1,1,3311
3034,628,218,2,2151,5,993,8,2,3.0,0,1,1340
3035,525,263,2,5533,13,2506,3,8,2.0,2,2,2153
3036,376,209,1,1115,12,2004,3,8,2.0,2,2,1455
3037,71,363,1,2143,14,981,6,6,3.0,1,1,795
3038,1487,342,1,5597,8,3539,9,4,2.0,0,1,2089
3039,1418,0,1,3653,8,95,4,0,3.0,0,0,74
3040,260,358,1,6643,3,2803,6,6,3.0,1,1,1560
3041,300,330,1,2348,0,2424,0,3,1.61,2,0,90
3042,370,126,1,3916,13,4919,6,6,3.0,1,1,1664
3043,202,222,1,3112,4,1290,8,2,3.0,0,1,1284
3044,841,408,1,4723,4,4073,0,3,1.61,2,0,504
3045,727,313,2,5061,5,3795,7,5,1.61,1,1,1717
3046,366,0,1,7250,5,3166,4,0,3.0,0,0,289
3047,861,324,2,6763,5,4554,0,3,1.61,2,0,367
3048,1098,0,2,7015,4,651,5,0,2.0,2,3,1138
3049,544,323,2,4845,4,5722,9,4,2.0,0,1,2867
3050,800,331,1,5665,13,3161,2,7,1.61,1,1,2553
3051,41,3,1,6661,7,3961,7,5,1.61,1,1,1952
3052,478,335,1,0,4,5895,9,4,2.0,0,1,2531
3053,1384,0,1,4793,8,39,4,0,3.0,0,0,2
3054,1100,337,2,7617,5,2872,0,3,1.61,2,0,116
3055,1224,280,1,7556,0,3014,0,3,1.61,2,0,537
3056,579,366,2,5774,0,1705,3,8,2.0,2,2,1402
3057,1137,368,1,6039,3,4186,6,6,3.0,1,1,2022
3058,1397,0,1,4493,9,184,5,0,2.0,2,3,646
3059,549,135,0,2786,3,1185,1,1,1.0,2,1,1105
3060,1442,319,1,1721,9,3177,7,5,1.61,1,1,1026
3061,446,394,2,2259,3,2854,6,6,3.0,1,1,1273
3062,106,0,1,4720,7,5625,5,0,2.0,2,3,2761
3063,235,285,1,1709,0,4643,6,6,3.0,1,1,2234
3064,1409,306,1,3798,8,1796,8,2,3.0,0,1,1313
3065,323,110,2,5608,13,2798,7,5,1.61,1,1,1375
3066,865,111,1,0,13,1501,3,8,2.0,2,2,882
3067,169,97,1,2175,13,3097,6,6,3.0,1,1,2230
3068,668,338,3,6392,0,614,2,7,1.61,1,1,856
3069,80,355,1,942,14,4991,8,2,3.0,0,1,1396
3070,1133,140,1,5411,13,2028,9,4,2.0,0,1,1760
3071,805,307,2,2381,5,4045,1,1,1.0,2,1,2521
3072,1135,94,1,1801,0,1623,6,6,3.0,1,1,364
3073,288,172,0,2080,5,5354,8,2,3.0,0,1,3366
3074,65,374,1,2290,4,1457,6,6,3.0,1,1,273
3075,430,405,1,4125,0,5308,8,2,3.0,0,1,3267
3076,212,0,1,2784,6,1526,4,0,3.0,0,0,178
3077,28,2,1,4670,14,2162,6,6,3.0,1,1,721
3078,829,323,2,2005,0,3906,7,5,1.61,1,1,1720
3079,66,62,1,4914,7,669,1,1,1.0,2,1,469
3080,1189,169,2,7283,5,4953,3,8,2.0,2,2,2751
3081,841,408,1,2988,4,4081,2,7,1.61,1,1,1050
3082,597,74,1,245,10,937,7,5,1.61,1,1,705
3083,516,310,2,1230,4,4242,6,6,3.0,1,1,3422
3084,1007,396,2,1925,3,1292,3,8,2.0,2,2,1786
3085,48,359,1,7478,4,98,8,2,3.0,0,1,566
3086,660,357,1,6964,0,2146,0,3,1.61,2,0,218
3087,106,236,1,4731,7,5688,1,1,1.0,2,1,3437
3088,585,236,1,2710,13,1723,3,8,2.0,2,2,1362
3089,1121,393,2,0,6,4314,3,8,2.0,2,2,2585
3090,716,215,1,1071,2,5283,1,1,1.0,2,1,1910
3091,1270,369,1,2084,8,4518,7,5,1.61,1,1,2112
3092,1454,327,1,2906,9,5673,2,7,1.61,1,1,2345
3093,534,309,1,0,0,5501,7,5,1.61,1,1,3173
3094,20,0,1,1903,14,2904,5,0,2.0,2,3,1997
3095,1074,413,1,6510,13,3978,0,3,1.61,2,0,502
3096,1009,403,2,5858,10,4007,7,5,1.61,1,1,2605
3097,1289,213,1,931,9,3454,9,4,2.0,0,1,2404
3098,1168,0,2,5478,4,5900,5,0,2.0,2,3,3479
3099,994,384,1,4899,13,2653,6,6,3.0,1,1,1320
3100,1133,140,1,7106,13,2047,0,3,1.61,2,0,77
3101,1336,36,1,2242,8,1733,7,5,1.61,1,1,852
3102,116,358,1,1915,7,290,9,4,2.0,0,1,833
3103,133,290,1,5866,14,3719,2,7,1.61,1,1,473
3104,1418,18,1,3533,8,28,0,3,1.61,2,0,36
3105,608,357,1,4254,13,2636,0,3,1.61,2,0,245
3106,173,196,2,3830,3,2534,3,8,2.0,2,2,1802
3107,552,0,2,0,6,2445,5,0,2.0,2,3,1998
3108,183,398,1,6253,3,1303,0,3,1.61,2,0,52
3109,429,360,1,3000,15,197,7,5,1.61,1,1,872
3110,1019,0,0,3971,10,3411,5,0,2.0,2,3,2148
3111,366,157,1,5445,5,3159,8,2,3.0,0,1,2230
3112,996,72,1,3228,0,1650,9,4,2.0,0,1,789
3113,995,93,1,6908,1,1675,0,3,1.61,2,0,194
3114,434,0,1,1888,6,5186,4,0,3.0,0,0,437
3115,371,356,2,1408,0,1203,3,8,2.0,2,2,981
3116,132,352,1,0,14,1631,8,2,3.0,0,1,451
3117,915,347,2,3037,1,2057,1,1,1.0,2,1,2029
3118,92,385,1,2882,7,4430,2,7,1.61,1,1,2709
3119,42,273,1,2647,14,82,6,6,3.0,1,1,1001
3120,589,380,1,3254,10,3284,9,4,2.0,0,1,1451
3121,1447,379,1,1884,11,4176,6,6,3.0,1,1,2397
3122,210,105,1,5740,4,4797,7,5,1.61,1,1,2371
3123,1158,402,1,4873,4,2141,1,1,1.0,2,1,616
3124,344,281,2,4307,5,1212,8,2,3.0,0,1,1194
3125,1475,403,1,319,9,3376,9,4,2.0,0,1,1946
3126,304,0,2,5466,5,1954,5,0,2.0,2,3,1634
3127,79,224,1,2235,7,2211,9,4,2.0,0,1,1621
3128,523,0,1,0,5,4523,5,0,2.0,2,3,3197
3129,766,174,2,3056,0,4263,9,4,2.0,0,1,2585
3130,1196,371,2,1534,3,2922,1,1,1.0,2,1,1672
3131,1285,397,1,1269,9,1936,8,2,3.0,0,1,1291
3132,513,14,2,6852,13,2912,9,4,2.0,0,1,1545
3133,1196,371,2,1537,3,2886,6,6,3.0,1,1,2334
3134,1380,355,1,628,11,2881,9,4,2.0,0,1,2013
3135,500,237,2,0,3,5216,6,6,3.0,1,1,3134
3136,718,136,2,6997,10,4327,8,2,3.0,0,1,2589
3137,708,81,1,6768,3,4841,6,6,3.0,1,1,1766
3138,332,348,1,5750,0,2929,3,8,2.0,2,2,977
3139,1081,321,2,2611,6,2075,7,5,1.61,1,1,1408
3140,946,320,0,6320,0,35,3,8,2.0,2,2,531
3141,439,299,1,3630,5,1368,9,4,2.0,0,1,731
3142,125,355,1,5863,14,4741,3,8,2.0,2,2,2624
3143,1407,386,1,2192,11,2763,9,4,2.0,0,1,1466
3144,556,313,2,7339,2,3768,7,5,1.61,1,1,2097
3145,566,340,1,6783,5,1219,7,5,1.61,1,1,763
3146,121,242,0,3149,14,3318,0,3,1.61,2,0,434
3147,853,383,1,7415,6,141,6,6,3.0,1,1,252
3148,1179,384,2,7537,4,3393,9,4,2.0,0,1,1595
3149,1072,318,1,7211,6,2032,1,1,1.0,2,1,1079
3150,30,331,1,784,4,1005,7,5,1.61,1,1,1149
3151,1430,396,1,639,9,4269,2,7,1.61,1,1,2145
3152,712,0,1,6560,6,379,5,0,2.0,2,3,788
3153,433,341,2,5653,5,5291,3,8,2.0,2,2,1771
3154,436,0,1,3431,13,4572,5,0,2.0,2,3,3467
3155,772,307,1,6956,13,5018,7,5,1.61,1,1,2086
3156,1339,237,1,4654,9,4952,1,1,1.0,2,1,1389
3157,1239,0,2,4477,6,1990,4,0,3.0,0,0,400
3158,976,356,2,4939,0,5870,8,2,3.0,0,1,3203
3159,639,314,2,4034,0,3873,8,2,3.0,0,1,2413
3160,1448,0,1,954,11,1165,5,0,2.0,2,3,1688
3161,6,320,1,4598,14,2017,1,1,1.0,2,1,1597
3162,979,334,2,1539,10,51,1,1,1.0,2,1,631
3163,392,330,0,0,13,865,0,3,1.61,2,0,32
3164,1145,0,2,7048,1,5190,4,0,3.0,0,0,433
3165,1159,289,2,1148,10,4684,9,4,2.0,0,1,1792
3166,225,258,1,4706,13,4862,1,1,1.0,2,1,1634
3167,612,408,2,3319,4,4976,6,6,3.0,1,1,2406
3168,1396,312,0,765,8,2805,8,2,3.0,0,1,2111
3169,211,368,2,3629,5,2213,3,8,2.0,2,2,1228
3170,888,127,2,7066,3,2168,3,8,2.0,2,2,616
